Time (s),Force (N),Displacement (mm),Strain,Stress (MPa)
80.018,0.8581333333333333,12.955866666666667,0.32389666666666667,0.7151111111111111
80.068,0.8608666666666667,13.00868,0.325217,0.717388888888889
80.486,0.8638666666666667,13.061053333333332,0.3265263333333333,0.7198888888888889
80.536,0.8657333333333334,13.113866666666667,0.3278466666666667,0.7214444444444444
80.954,0.8670666666666667,13.16624,0.329156,0.7225555555555556
81.004,0.8672,13.21912,0.330478,0.7226666666666667
81.422,0.8680666666666668,13.271553333333333,0.3317888333333333,0.723388888888889
81.472,0.8682666666666666,13.324433333333333,0.33311083333333336,0.7235555555555555
81.89,0.8693333333333333,13.376806666666665,0.33442016666666663,0.7244444444444444
81.94,0.8699333333333333,13.42968,0.335742,0.7249444444444445
82.358,0.8722,13.48212,0.337053,0.7268333333333333
82.408,0.8746666666666666,13.534993333333334,0.33837483333333335,0.7288888888888888
82.826,0.878,13.587366666666666,0.3396841666666667,0.7316666666666667
82.876,0.8816,13.64024,0.34100600000000003,0.7346666666666667
83.294,0.8864666666666667,13.692739999999999,0.34231849999999997,0.7387222222222223
83.344,0.8916000000000001,13.74568,0.343642,0.7430000000000001
83.762,0.8982,13.79818,0.3449545,0.7485
83.812,0.9045333333333333,13.85112,0.346278,0.7537777777777778
84.23,0.9116,13.90362,0.3475905,0.7596666666666667
84.28,0.9192,13.95656,0.348914,0.766
84.698,0.9277333333333334,14.008993333333335,0.3502248333333334,0.7731111111111112
84.748,0.9355333333333333,14.061873333333333,0.3515468333333333,0.7796111111111111
85.166,0.9437333333333334,14.114306666666666,0.3528576666666666,0.7864444444444445
85.216,0.9510666666666666,14.167186666666668,0.35417966666666667,0.7925555555555556
85.633,0.9583999999999999,14.21956,0.355489,0.7986666666666666
85.683,0.9640666666666667,14.272306666666667,0.3568076666666667,0.8033888888888889
86.101,0.9694,14.324746666666666,0.35811866666666664,0.8078333333333334
86.151,0.9738666666666667,14.377559999999999,0.35943899999999995,0.8115555555555556
86.569,0.9776,14.429939999999998,0.36074849999999997,0.8146666666666668
86.619,0.9800666666666668,14.482693333333334,0.36206733333333335,0.8167222222222223
87.037,0.9824,14.535066666666667,0.3633766666666667,0.8186666666666668
87.087,0.9832666666666667,14.58788,0.364697,0.8193888888888889
87.505,0.9840666666666666,14.640253333333334,0.3660063333333333,0.8200555555555555
87.556,0.9841333333333334,14.693126666666668,0.3673281666666667,0.8201111111111112
87.973,0.9852000000000001,14.7455,0.3686375,0.8210000000000001
88.023,0.9853333333333333,14.798373333333334,0.36995933333333336,0.8211111111111111
88.441,0.9863333333333333,14.850746666666668,0.3712686666666667,0.8219444444444445
88.491,0.9869333333333333,14.90362,0.3725905,0.8224444444444444
88.909,0.9884666666666667,14.955993333333334,0.3738998333333333,0.8237222222222222
88.959,0.99,15.008866666666668,0.3752216666666667,0.8250000000000001
89.377,0.9923333333333333,15.061306666666667,0.3765326666666667,0.8269444444444445
89.427,0.9949999999999999,15.114113333333334,0.37785283333333336,0.8291666666666666
89.845,0.9984,15.166486666666666,0.37916216666666663,0.832
89.895,1.0025333333333333,15.219293333333333,0.3804823333333333,0.8354444444444444
90.313,1.0075333333333334,15.271666666666667,0.38179166666666664,0.8396111111111112
90.363,1.0126666666666666,15.324413333333332,0.38311033333333333,0.8438888888888889
90.781,1.0185333333333333,15.376726666666666,0.38441816666666667,0.8487777777777777
90.831,1.0244666666666666,15.429473333333334,0.38573683333333336,0.8537222222222223
91.249,1.0310666666666666,15.481666666666666,0.3870416666666666,0.8592222222222222
91.299,1.0366666666666666,15.534353333333334,0.3883588333333333,0.8638888888888889
91.717,1.043,15.58648,0.389662,0.8691666666666666
91.767,1.0484666666666667,15.639106666666667,0.39097766666666667,0.8737222222222223
92.185,1.0538,15.691233333333335,0.39228083333333336,0.8781666666666668
92.235,1.0582,15.74392,0.393598,0.8818333333333334
92.653,1.0622666666666667,15.796113333333333,0.3949028333333333,0.8852222222222222
92.703,1.0655333333333334,15.84886,0.3962215,0.8879444444444445
93.121,1.0683333333333331,15.901113333333333,0.3975278333333333,0.8902777777777776
93.171,1.0704,15.953926666666666,0.39884816666666667,0.892
93.588,1.0726666666666667,16.00624,0.40015599999999996,0.893888888888889
93.638,1.0740666666666667,16.05905333333333,0.40147633333333327,0.8950555555555556
94.056,1.0751333333333333,16.11143333333333,0.4027858333333333,0.8959444444444444
94.106,1.0754666666666668,16.164306666666665,0.40410766666666664,0.8962222222222224
94.524,1.0758666666666667,16.216746666666666,0.40541866666666665,0.8965555555555557
94.574,1.0756000000000001,16.269746666666666,0.40674366666666667,0.8963333333333334
94.992,1.0754,16.322306666666666,0.40805766666666665,0.8961666666666667
95.042,1.0744666666666667,16.375433333333334,0.40938583333333334,0.8953888888888889
95.46,1.0749333333333333,16.42812,0.410703,0.8957777777777778
95.51,1.0755333333333332,16.481306666666665,0.4120326666666666,0.8962777777777777
95.928,1.0771333333333333,16.53399333333333,0.4133498333333333,0.8976111111111111
95.978,1.0790666666666666,16.58718,0.4146795,0.8992222222222223
96.396,1.0820666666666667,16.639873333333334,0.41599683333333337,0.9017222222222223
96.446,1.0855333333333335,16.69306,0.4173265,0.9046111111111113
